epoch	time	train/box_loss	train/cls_loss	train/dfl_loss	metrics/precision(B)	metrics/recall(B)	metrics/mAP50(B)	metrics/mAP50-95(B)	val/box_loss	val/cls_loss	val/dfl_loss	lr/pg0	lr/pg1	lr/pg2
192	468,704	1,72432	3,0106	0,88521	0,11477	0,39938	0,24875	0,15209	1,76342	3,44192	0,86944	0,000159057	0,000159057	0,000159057
193	471,252	2,06422	3,28042	0,89082	0,11477	0,39938	0,24875	0,15209	1,76342	3,44192	0,86944	0,000158937	0,000158937	0,000158937
194	473,981	2,11929	3,47994	0,93954	0,11477	0,39938	0,24875	0,15209	1,76342	3,44192	0,86944	0,000158817	0,000158817	0,000158817
195	476,501	1,77822	3,2395	0,89936	0,11477	0,39938	0,24875	0,15209	1,76342	3,44192	0,86944	0,000158697	0,000158697	0,000158697
196	479,31	1,73231	3,0815	0,89631	0,12757	0,4179	0,26317	0,15682	1,77642	3,44201	0,87	0,000158577	0,000158577	0,000158577
197	481,849	2,01545	3,17981	0,89496	0,12757	0,4179	0,26317	0,15682	1,77642	3,44201	0,87	0,000158456	0,000158456	0,000158456
198	484,492	1,7357	3,10126	0,87343	0,12757	0,4179	0,26317	0,15682	1,77642	3,44201	0,87	0,000158336	0,000158336	0,000158336
199	487,073	1,9111	3,03021	0,89186	0,12757	0,4179	0,26317	0,15682	1,77642	3,44201	0,87	0,000158216	0,000158216	0,000158216
200	489,761	1,946	3,13089	0,87331	0,10967	0,41173	0,25495	0,16122	1,75235	3,45503	0,87378	0,000158096	0,000158096	0,000158096
201	492,244	1,67006	3,07995	0,87868	0,10967	0,41173	0,25495	0,16122	1,75235	3,45503	0,87378	0,000157976	0,000157976	0,000157976
202	494,828	1,84388	3,16952	0,88583	0,10967	0,41173	0,25495	0,16122	1,75235	3,45503	0,87378	0,000157856	0,000157856	0,000157856
203	497,444	2,02682	3,05595	0,88658	0,10967	0,41173	0,25495	0,16122	1,75235	3,45503	0,87378	0,000157736	0,000157736	0,000157736
204	499,867	1,71816	2,98756	0,88869	0,09249	0,38395	0,23471	0,15627	1,78619	3,48685	0,88255	0,000157616	0,000157616	0,000157616
205	502,346	1,6011	3,06413	0,87994	0,09249	0,38395	0,23471	0,15627	1,78619	3,48685	0,88255	0,000157496	0,000157496	0,000157496
206	504,99	1,83901	3,12986	0,89724	0,09249	0,38395	0,23471	0,15627	1,78619	3,48685	0,88255	0,000157375	0,000157375	0,000157375
207	507,608	1,88506	3,03549	0,88497	0,09249	0,38395	0,23471	0,15627	1,78619	3,48685	0,88255	0,000157255	0,000157255	0,000157255
208	510,271	1,82897	3,0371	0,88939	0,08711	0,39198	0,23232	0,15611	1,78389	3,46828	0,88521	0,000157135	0,000157135	0,000157135
209	512,827	1,5885	2,8438	0,85488	0,08711	0,39198	0,23232	0,15611	1,78389	3,46828	0,88521	0,000157015	0,000157015	0,000157015
210	515,518	2,0189	3,30509	0,90205	0,08711	0,39198	0,23232	0,15611	1,78389	3,46828	0,88521	0,000156895	0,000156895	0,000156895
211	518,207	2,02507	3,09572	0,89035	0,08711	0,39198	0,23232	0,15611	1,78389	3,46828	0,88521	0,000156775	0,000156775	0,000156775
212	520,849	1,95951	3,2194	0,8912	0,30965	0,25339	0,25124	0,16544	1,77567	3,4451	0,88698	0,000156655	0,000156655	0,000156655
213	523,387	1,89568	2,8598	0,86868	0,30965	0,25339	0,25124	0,16544	1,77567	3,4451	0,88698	0,000156535	0,000156535	0,000156535
214	525,974	1,85349	2,86643	0,87956	0,30965	0,25339	0,25124	0,16544	1,77567	3,4451	0,88698	0,000156414	0,000156414	0,000156414
215	528,514	1,64761	2,95255	0,87489	0,30965	0,25339	0,25124	0,16544	1,77567	3,4451	0,88698	0,000156294	0,000156294	0,000156294
216	531,168	1,76144	2,96542	0,86896	0,34211	0,21463	0,28115	0,1881	1,75659	3,37147	0,8802	0,000156174	0,000156174	0,000156174
217	533,985	1,91439	3,04146	0,89977	0,34211	0,21463	0,28115	0,1881	1,75659	3,37147	0,8802	0,000156054	0,000156054	0,000156054
218	536,425	1,59482	2,68913	0,87292	0,34211	0,21463	0,28115	0,1881	1,75659	3,37147	0,8802	0,000155934	0,000155934	0,000155934
219	539,101	1,76949	2,88016	0,88338	0,34211	0,21463	0,28115	0,1881	1,75659	3,37147	0,8802	0,000155814	0,000155814	0,000155814
220	541,733	1,64918	2,79641	0,87638	0,37447	0,2099	0,29264	0,19028	1,76762	3,29755	0,8796	0,000155694	0,000155694	0,000155694
221	544,535	1,76572	3,01475	0,8843	0,37447	0,2099	0,29264	0,19028	1,76762	3,29755	0,8796	0,000155574	0,000155574	0,000155574
222	547,141	1,84943	2,91703	0,87027	0,37447	0,2099	0,29264	0,19028	1,76762	3,29755	0,8796	0,000155453	0,000155453	0,000155453
223	549,747	1,79093	2,9508	0,87736	0,37447	0,2099	0,29264	0,19028	1,76762	3,29755	0,8796	0,000155333	0,000155333	0,000155333
224	551,379	1,75987	2,73926	0,87322	0,40108	0,21176	0,27771	0,1859	1,75442	3,243	0,87573	0,000155213	0,000155213	0,000155213
225	553,101	1,63686	2,62805	0,86763	0,40108	0,21176	0,27771	0,1859	1,75442	3,243	0,87573	0,000155093	0,000155093	0,000155093
226	554,926	1,7386	3,00031	0,89031	0,40108	0,21176	0,27771	0,1859	1,75442	3,243	0,87573	0,000154973	0,000154973	0,000154973
227	556,446	1,69876	2,89269	0,88023	0,40108	0,21176	0,27771	0,1859	1,75442	3,243	0,87573	0,000154853	0,000154853	0,000154853
228	558,054	1,80911	2,95468	0,88459	0,35045	0,21732	0,27851	0,18639	1,71358	3,17441	0,8704	0,000154733	0,000154733	0,000154733
229	559,765	1,68779	2,85934	0,87186	0,35045	0,21732	0,27851	0,18639	1,71358	3,17441	0,8704	0,000154613	0,000154613	0,000154613
230	561,477	1,89421	2,8624	0,8758	0,35045	0,21732	0,27851	0,18639	1,71358	3,17441	0,8704	0,000154493	0,000154493	0,000154493
231	563,043	1,50828	2,89941	0,86766	0,35045	0,21732	0,27851	0,18639	1,71358	3,17441	0,8704	0,000154372	0,000154372	0,000154372
232	564,862	1,74226	2,83588	0,88024	0,39415	0,22088	0,27444	0,1832	1,68785	3,17192	0,86783	0,000154252	0,000154252	0,000154252
233	566,469	1,64461	2,84771	0,86322	0,39415	0,22088	0,27444	0,1832	1,68785	3,17192	0,86783	0,000154132	0,000154132	0,000154132
234	568,091	1,91749	2,93729	0,86649	0,39415	0,22088	0,27444	0,1832	1,68785	3,17192	0,86783	0,000154012	0,000154012	0,000154012
235	569,633	1,56898	2,76581	0,86461	0,39415	0,22088	0,27444	0,1832	1,68785	3,17192	0,86783	0,000153892	0,000153892	0,000153892
236	571,014	1,6177	2,89385	0,88376	0,39911	0,22327	0,27599	0,18341	1,68063	3,17498	0,8701	0,000153772	0,000153772	0,000153772
237	572,551	1,67747	2,84698	0,857	0,39911	0,22327	0,27599	0,18341	1,68063	3,17498	0,8701	0,000153652	0,000153652	0,000153652
238	574,127	1,6398	2,72832	0,88104	0,39911	0,22327	0,27599	0,18341	1,68063	3,17498	0,8701	0,000153532	0,000153532	0,000153532
239	575,677	1,78961	3,11047	0,88365	0,39911	0,22327	0,27599	0,18341	1,68063	3,17498	0,8701	0,000153411	0,000153411	0,000153411
240	577,327	2,18307	2,92755	0,88605	0,38577	0,23267	0,28948	0,19192	1,65265	3,14883	0,87028	0,000153291	0,000153291	0,000153291
241	578,81	1,76338	2,58514	0,86267	0,38577	0,23267	0,28948	0,19192	1,65265	3,14883	0,87028	0,000153171	0,000153171	0,000153171
242	581,506	1,93613	2,90666	0,87592	0,38577	0,23267	0,28948	0,19192	1,65265	3,14883	0,87028	0,000153051	0,000153051	0,000153051
243	584,087	1,70719	2,76563	0,88187	0,38577	0,23267	0,28948	0,19192	1,65265	3,14883	0,87028	0,000152931	0,000152931	0,000152931
244	588,258	1,69577	2,71899	0,86128	0,32342	0,26203	0,29414	0,20504	1,59149	3,06334	0,86108	0,000152811	0,000152811	0,000152811
245	590,918	1,71147	2,75912	0,87595	0,32342	0,26203	0,29414	0,20504	1,59149	3,06334	0,86108	0,000152691	0,000152691	0,000152691
246	594,125	1,73204	2,58075	0,85997	0,32342	0,26203	0,29414	0,20504	1,59149	3,06334	0,86108	0,000152571	0,000152571	0,000152571
247	596,662	1,74095	2,67963	0,84877	0,32342	0,26203	0,29414	0,20504	1,59149	3,06334	0,86108	0,00015245	0,00015245	0,00015245
248	599,601	1,78685	2,73805	0,85999	0,35065	0,2899	0,31532	0,22262	1,5813	2,96119	0,85041	0,00015233	0,00015233	0,00015233
249	602,17	1,86468	2,90032	0,88937	0,35065	0,2899	0,31532	0,22262	1,5813	2,96119	0,85041	0,00015221	0,00015221	0,00015221
250	604,839	1,8473	2,7639	0,87199	0,35065	0,2899	0,31532	0,22262	1,5813	2,96119	0,85041	0,00015209	0,00015209	0,00015209
251	607,516	2,21678	2,86223	0,8961	0,35065	0,2899	0,31532	0,22262	1,5813	2,96119	0,85041	0,00015197	0,00015197	0,00015197
252	610,251	1,66609	2,57304	0,86762	0,38566	0,3285	0,34354	0,22368	1,64816	2,90587	0,85303	0,00015185	0,00015185	0,00015185
253	612,83	1,68497	2,93785	0,87253	0,38566	0,3285	0,34354	0,22368	1,64816	2,90587	0,85303	0,00015173	0,00015173	0,00015173
254	615,542	1,68637	2,71409	0,86791	0,38566	0,3285	0,34354	0,22368	1,64816	2,90587	0,85303	0,00015161	0,00015161	0,00015161
255	618,175	1,99249	2,87695	0,87082	0,38566	0,3285	0,34354	0,22368	1,64816	2,90587	0,85303	0,00015149	0,00015149	0,00015149
256	621,008	1,67491	2,72967	0,86728	0,41962	0,31557	0,34358	0,22704	1,64323	2,81319	0,84348	0,000151369	0,000151369	0,000151369
257	623,554	1,69269	2,63542	0,86342	0,41962	0,31557	0,34358	0,22704	1,64323	2,81319	0,84348	0,000151249	0,000151249	0,000151249
258	625,994	1,59789	2,53945	0,85335	0,41962	0,31557	0,34358	0,22704	1,64323	2,81319	0,84348	0,000151129	0,000151129	0,000151129
259	628,695	1,83014	2,49607	0,85386	0,41962	0,31557	0,34358	0,22704	1,64323	2,81319	0,84348	0,000151009	0,000151009	0,000151009
260	631,464	1,65069	2,61448	0,85575	0,3838	0,36121	0,3416	0,23351	1,63867	2,77388	0,8459	0,000150889	0,000150889	0,000150889
261	634,074	1,69575	2,69256	0,84129	0,3838	0,36121	0,3416	0,23351	1,63867	2,77388	0,8459	0,000150769	0,000150769	0,000150769
262	635,695	1,69315	2,52897	0,83694	0,3838	0,36121	0,3416	0,23351	1,63867	2,77388	0,8459	0,000150649	0,000150649	0,000150649
263	637,198	1,77977	2,60006	0,88697	0,3838	0,36121	0,3416	0,23351	1,63867	2,77388	0,8459	0,000150529	0,000150529	0,000150529
264	639,098	1,96272	2,7149	0,87648	0,4888	0,35022	0,34958	0,22467	1,60965	2,81128	0,85065	0,000150408	0,000150408	0,000150408
265	640,554	1,50643	2,3844	0,85625	0,4888	0,35022	0,34958	0,22467	1,60965	2,81128	0,85065	0,000150288	0,000150288	0,000150288
266	642,066	1,81292	2,53208	0,87502	0,4888	0,35022	0,34958	0,22467	1,60965	2,81128	0,85065	0,000150168	0,000150168	0,000150168
267	643,484	1,62054	2,54056	0,86559	0,4888	0,35022	0,34958	0,22467	1,60965	2,81128	0,85065	0,000150048	0,000150048	0,000150048
268	645,026	2,05796	2,75321	0,8746	0,52224	0,33726	0,35007	0,22783	1,62195	2,81711	0,85137	0,000149928	0,000149928	0,000149928
269	646,562	1,56958	2,5158	0,85193	0,52224	0,33726	0,35007	0,22783	1,62195	2,81711	0,85137	0,000149808	0,000149808	0,000149808
270	648,033	1,56763	2,65525	0,8809	0,52224	0,33726	0,35007	0,22783	1,62195	2,81711	0,85137	0,000149688	0,000149688	0,000149688
271	649,855	1,71225	2,56546	0,86347	0,52224	0,33726	0,35007	0,22783	1,62195	2,81711	0,85137	0,000149568	0,000149568	0,000149568
272	651,361	1,58409	2,54397	0,86815	0,48489	0,31747	0,35637	0,23388	1,61271	2,81054	0,84573	0,000149447	0,000149447	0,000149447
273	652,817	1,69383	2,48182	0,85436	0,48489	0,31747	0,35637	0,23388	1,61271	2,81054	0,84573	0,000149327	0,000149327	0,000149327
274	654,566	2,20091	2,64989	0,86029	0,48489	0,31747	0,35637	0,23388	1,61271	2,81054	0,84573	0,000149207	0,000149207	0,000149207
275	656,298	1,78079	2,56147	0,87019	0,48489	0,31747	0,35637	0,23388	1,61271	2,81054	0,84573	0,000149087	0,000149087	0,000149087
276	657,793	1,81402	2,66353	0,87482	0,48514	0,30494	0,36182	0,24076	1,60204	2,80906	0,84427	0,000148967	0,000148967	0,000148967
277	659,331	1,73446	2,9138	0,88152	0,48514	0,30494	0,36182	0,24076	1,60204	2,80906	0,84427	0,000148847	0,000148847	0,000148847
278	660,713	1,56324	2,53889	0,85387	0,48514	0,30494	0,36182	0,24076	1,60204	2,80906	0,84427	0,000148727	0,000148727	0,000148727
279	662,381	1,9291	2,67776	0,87178	0,48514	0,30494	0,36182	0,24076	1,60204	2,80906	0,84427	0,000148607	0,000148607	0,000148607
280	664,122	1,90132	2,72696	0,87016	0,49149	0,31352	0,3695	0,24137	1,5988	2,83537	0,84244	0,000148487	0,000148487	0,000148487
281	665,646	1,62803	2,55397	0,86075	0,49149	0,31352	0,3695	0,24137	1,5988	2,83537	0,84244	0,000148366	0,000148366	0,000148366
282	667,44	1,69537	2,64746	0,86708	0,49149	0,31352	0,3695	0,24137	1,5988	2,83537	0,84244	0,000148246	0,000148246	0,000148246
283	668,966	1,62533	2,56006	0,85102	0,49149	0,31352	0,3695	0,24137	1,5988	2,83537	0,84244	0,000148126	0,000148126	0,000148126
284	670,7	1,78114	2,56896	0,85043	0,52199	0,31968	0,37043	0,24089	1,59847	2,85278	0,84307	0,000148006	0,000148006	0,000148006
285	672,285	1,79377	2,55494	0,86274	0,52199	0,31968	0,37043	0,24089	1,59847	2,85278	0,84307	0,000147886	0,000147886	0,000147886
286	673,741	1,59151	2,35612	0,84458	0,52199	0,31968	0,37043	0,24089	1,59847	2,85278	0,84307	0,000147766	0,000147766	0,000147766
287	675,37	1,77491	2,6373	0,85202	0,52199	0,31968	0,37043	0,24089	1,59847	2,85278	0,84307	0,000147646	0,000147646	0,000147646
288	676,963	1,62965	2,31897	0,85658	0,47114	0,3204	0,36991	0,24264	1,60065	2,79495	0,83865	0,000147526	0,000147526	0,000147526
289	678,638	1,75541	2,74776	0,87474	0,47114	0,3204	0,36991	0,24264	1,60065	2,79495	0,83865	0,000147405	0,000147405	0,000147405
290	680,564	1,62525	2,59335	0,87201	0,47114	0,3204	0,36991	0,24264	1,60065	2,79495	0,83865	0,000147285	0,000147285	0,000147285
291	682,582	1,83052	2,53028	0,84442	0,47114	0,3204	0,36991	0,24264	1,60065	2,79495	0,83865	0,000147165	0,000147165	0,000147165
292	684,2	1,9609	2,59416	0,86081	0,4752	0,33555	0,38061	0,25231	1,61006	2,72048	0,83813	0,000147045	0,000147045	0,000147045
293	685,749	1,73596	2,58329	0,87432	0,4752	0,33555	0,38061	0,25231	1,61006	2,72048	0,83813	0,000146925	0,000146925	0,000146925
294	687,226	1,75507	2,53363	0,8575	0,4752	0,33555	0,38061	0,25231	1,61006	2,72048	0,83813	0,000146805	0,000146805	0,000146805
295	688,786	1,85853	2,64996	0,85441	0,4752	0,33555	0,38061	0,25231	1,61006	2,72048	0,83813	0,000146685	0,000146685	0,000146685
296	690,445	1,78961	2,42606	0,85137	0,48317	0,34215	0,38911	0,2593	1,60364	2,64961	0,83476	0,000146565	0,000146565	0,000146565
297	691,993	1,66944	2,51234	0,84271	0,48317	0,34215	0,38911	0,2593	1,60364	2,64961	0,83476	0,000146444	0,000146444	0,000146444
298	693,388	1,5547	2,42365	0,84262	0,48317	0,34215	0,38911	0,2593	1,60364	2,64961	0,83476	0,000146324	0,000146324	0,000146324
299	695,203	2,12806	2,60686	0,88549	0,48317	0,34215	0,38911	0,2593	1,60364	2,64961	0,83476	0,000146204	0,000146204	0,000146204
300	697,105	2,03375	2,57005	0,87938	0,46835	0,34312	0,3811	0,25818	1,59642	2,60341	0,83311	0,000146084	0,000146084	0,000146084
301	698,992	1,77622	2,52882	0,85617	0,46835	0,34312	0,3811	0,25818	1,59642	2,60341	0,83311	0,000145964	0,000145964	0,000145964
302	700,526	1,50369	2,263	0,8474	0,46835	0,34312	0,3811	0,25818	1,59642	2,60341	0,83311	0,000145844	0,000145844	0,000145844
303	702,345	1,66185	2,45479	0,86458	0,46835	0,34312	0,3811	0,25818	1,59642	2,60341	0,83311	0,000145724	0,000145724	0,000145724
304	704,076	1,53515	2,42111	0,84827	0,4693	0,358	0,38206	0,26088	1,55873	2,52549	0,8269	0,000145604	0,000145604	0,000145604
305	705,972	1,60648	2,34729	0,87569	0,4693	0,358	0,38206	0,26088	1,55873	2,52549	0,8269	0,000145484	0,000145484	0,000145484
306	707,616	1,71462	2,46807	0,84919	0,4693	0,358	0,38206	0,26088	1,55873	2,52549	0,8269	0,000145363	0,000145363	0,000145363
307	709,575	1,72804	2,43059	0,85213	0,4693	0,358	0,38206	0,26088	1,55873	2,52549	0,8269	0,000145243	0,000145243	0,000145243
308	711,486	1,51854	2,44669	0,8648	0,48312	0,3672	0,3916	0,27195	1,52649	2,50752	0,82126	0,000145123	0,000145123	0,000145123
309	713,2	1,50743	2,21875	0,83677	0,48312	0,3672	0,3916	0,27195	1,52649	2,50752	0,82126	0,000145003	0,000145003	0,000145003
310	715,03	1,70032	2,42571	0,87623	0,48312	0,3672	0,3916	0,27195	1,52649	2,50752	0,82126	0,000144883	0,000144883	0,000144883
311	716,819	1,58274	2,33546	0,84928	0,48312	0,3672	0,3916	0,27195	1,52649	2,50752	0,82126	0,000144763	0,000144763	0,000144763
312	718,735	1,64276	2,23258	0,85455	0,50313	0,36844	0,39856	0,26838	1,529	2,5456	0,82587	0,000144643	0,000144643	0,000144643
313	720,266	1,64778	2,25841	0,85425	0,50313	0,36844	0,39856	0,26838	1,529	2,5456	0,82587	0,000144523	0,000144523	0,000144523
314	721,824	1,70491	2,44088	0,86468	0,50313	0,36844	0,39856	0,26838	1,529	2,5456	0,82587	0,000144402	0,000144402	0,000144402
315	723,383	1,73431	2,34831	0,85131	0,50313	0,36844	0,39856	0,26838	1,529	2,5456	0,82587	0,000144282	0,000144282	0,000144282
316	725,128	1,99519	2,47928	0,85631	0,54011	0,36451	0,40202	0,27294	1,54436	2,56274	0,82859	0,000144162	0,000144162	0,000144162
317	726,595	1,78389	2,3712	0,84397	0,54011	0,36451	0,40202	0,27294	1,54436	2,56274	0,82859	0,000144042	0,000144042	0,000144042
318	728,163	1,90793	2,63832	0,87309	0,54011	0,36451	0,40202	0,27294	1,54436	2,56274	0,82859	0,000143922	0,000143922	0,000143922
319	729,758	1,501	2,20709	0,84364	0,54011	0,36451	0,40202	0,27294	1,54436	2,56274	0,82859	0,000143802	0,000143802	0,000143802
320	731,692	2,22566	2,46252	0,85462	0,54156	0,36453	0,38481	0,26419	1,55427	2,56496	0,82958	0,000143682	0,000143682	0,000143682
321	733,287	2,09814	2,63153	0,86781	0,54156	0,36453	0,38481	0,26419	1,55427	2,56496	0,82958	0,000143562	0,000143562	0,000143562
322	735,065	1,74228	2,4702	0,86886	0,54156	0,36453	0,38481	0,26419	1,55427	2,56496	0,82958	0,000143441	0,000143441	0,000143441
323	736,785	1,44688	2,23904	0,84789	0,54156	0,36453	0,38481	0,26419	1,55427	2,56496	0,82958	0,000143321	0,000143321	0,000143321
324	738,5	1,64083	2,33753	0,8446	0,5368	0,38628	0,40036	0,27863	1,55334	2,54866	0,82845	0,000143201	0,000143201	0,000143201
325	739,984	1,47778	1,97011	0,84209	0,5368	0,38628	0,40036	0,27863	1,55334	2,54866	0,82845	0,000143081	0,000143081	0,000143081
326	741,977	1,62841	2,3803	0,86015	0,5368	0,38628	0,40036	0,27863	1,55334	2,54866	0,82845	0,000142961	0,000142961	0,000142961
327	744,008	1,61503	2,29275	0,8442	0,5368	0,38628	0,40036	0,27863	1,55334	2,54866	0,82845	0,000142841	0,000142841	0,000142841
328	746,14	1,48089	2,2953	0,84184	0,47611	0,40118	0,40361	0,27652	1,55393	2,51586	0,82865	0,000142721	0,000142721	0,000142721
329	747,938	1,55721	2,29956	0,85067	0,47611	0,40118	0,40361	0,27652	1,55393	2,51586	0,82865	0,000142601	0,000142601	0,000142601
330	749,894	1,79043	2,44416	0,84716	0,47611	0,40118	0,40361	0,27652	1,55393	2,51586	0,82865	0,000142481	0,000142481	0,000142481
331	751,782	1,68092	2,38875	0,84465	0,47611	0,40118	0,40361	0,27652	1,55393	2,51586	0,82865	0,00014236	0,00014236	0,00014236
332	754,009	1,62654	2,26389	0,86328	0,49177	0,39467	0,40501	0,2792	1,55376	2,43905	0,82871	0,00014224	0,00014224	0,00014224
333	755,586	1,63762	2,26874	0,83912	0,49177	0,39467	0,40501	0,2792	1,55376	2,43905	0,82871	0,00014212	0,00014212	0,00014212
334	757,268	1,84344	2,33199	0,84786	0,49177	0,39467	0,40501	0,2792	1,55376	2,43905	0,82871	0,000142	0,000142	0,000142
335	758,833	1,55351	2,25035	0,85537	0,49177	0,39467	0,40501	0,2792	1,55376	2,43905	0,82871	0,00014188	0,00014188	0,00014188
336	760,88	1,88604	2,35654	0,84798	0,50925	0,41549	0,41309	0,2824	1,55745	2,36916	0,82603	0,00014176	0,00014176	0,00014176
337	762,4	1,46745	2,08152	0,84011	0,50925	0,41549	0,41309	0,2824	1,55745	2,36916	0,82603	0,00014164	0,00014164	0,00014164
338	764,076	1,49847	2,23857	0,84889	0,50925	0,41549	0,41309	0,2824	1,55745	2,36916	0,82603	0,00014152	0,00014152	0,00014152
339	765,908	1,69722	2,37362	0,84976	0,50925	0,41549	0,41309	0,2824	1,55745	2,36916	0,82603	0,000141399	0,000141399	0,000141399
340	768,159	1,90569	2,34745	0,85377	0,50528	0,43086	0,42048	0,28648	1,54414	2,33584	0,82471	0,000141279	0,000141279	0,000141279
341	770,284	1,98117	2,38034	0,85952	0,50528	0,43086	0,42048	0,28648	1,54414	2,33584	0,82471	0,000141159	0,000141159	0,000141159
342	772,005	1,40164	2,29046	0,84201	0,50528	0,43086	0,42048	0,28648	1,54414	2,33584	0,82471	0,000141039	0,000141039	0,000141039
343	773,706	1,35679	2,21078	0,84857	0,50528	0,43086	0,42048	0,28648	1,54414	2,33584	0,82471	0,000140919	0,000140919	0,000140919
344	775,418	1,89622	2,32782	0,85387	0,50439	0,43946	0,42213	0,27857	1,5479	2,33744	0,82417	0,000140799	0,000140799	0,000140799
345	777,262	1,97518	2,34846	0,8732	0,50439	0,43946	0,42213	0,27857	1,5479	2,33744	0,82417	0,000140679	0,000140679	0,000140679
346	779,045	1,72767	2,20755	0,85031	0,50439	0,43946	0,42213	0,27857	1,5479	2,33744	0,82417	0,000140559	0,000140559	0,000140559
347	780,874	1,76624	2,24666	0,83522	0,50439	0,43946	0,42213	0,27857	1,5479	2,33744	0,82417	0,000140438	0,000140438	0,000140438
348	782,53	1,50563	2,31362	0,84757	0,49141	0,41481	0,42137	0,28395	1,54087	2,36238	0,82168	0,000140318	0,000140318	0,000140318
349	784,162	1,63504	2,27059	0,84886	0,49141	0,41481	0,42137	0,28395	1,54087	2,36238	0,82168	0,000140198	0,000140198	0,000140198
350	785,767	1,57111	2,29003	0,84684	0,49141	0,41481	0,42137	0,28395	1,54087	2,36238	0,82168	0,000140078	0,000140078	0,000140078
351	787,333	1,53391	2,10847	0,83651	0,49141	0,41481	0,42137	0,28395	1,54087	2,36238	0,82168	0,000139958	0,000139958	0,000139958
352	788,971	1,76972	2,37038	0,86381	0,51806	0,4146	0,42718	0,28981	1,51997	2,40524	0,81805	0,000139838	0,000139838	0,000139838
353	790,717	1,73247	2,23287	0,84687	0,51806	0,4146	0,42718	0,28981	1,51997	2,40524	0,81805	0,000139718	0,000139718	0,000139718
354	792,246	1,75357	2,2677	0,85386	0,51806	0,4146	0,42718	0,28981	1,51997	2,40524	0,81805	0,000139598	0,000139598	0,000139598
355	793,697	1,6016	2,21481	0,8446	0,51806	0,4146	0,42718	0,28981	1,51997	2,40524	0,81805	0,000139478	0,000139478	0,000139478
356	795,253	1,64481	2,12579	0,84081	0,53465	0,41831	0,42197	0,29083	1,50892	2,4401	0,81662	0,000139357	0,000139357	0,000139357
357	796,986	1,71509	2,12099	0,84351	0,53465	0,41831	0,42197	0,29083	1,50892	2,4401	0,81662	0,000139237	0,000139237	0,000139237
358	798,788	1,52899	2,19217	0,85896	0,53465	0,41831	0,42197	0,29083	1,50892	2,4401	0,81662	0,000139117	0,000139117	0,000139117
359	800,544	1,85902	2,2949	0,83764	0,53465	0,41831	0,42197	0,29083	1,50892	2,4401	0,81662	0,000138997	0,000138997	0,000138997
360	802,292	1,59941	2,1859	0,83884	0,47368	0,39563	0,42074	0,29035	1,52407	2,46446	0,8187	0,000138877	0,000138877	0,000138877
361	804,088	1,64807	2,26545	0,86405	0,47368	0,39563	0,42074	0,29035	1,52407	2,46446	0,8187	0,000138757	0,000138757	0,000138757
362	805,702	1,69121	2,2934	0,86325	0,47368	0,39563	0,42074	0,29035	1,52407	2,46446	0,8187	0,000138637	0,000138637	0,000138637
363	807,325	1,60431	2,11916	0,84976	0,47368	0,39563	0,42074	0,29035	1,52407	2,46446	0,8187	0,000138517	0,000138517	0,000138517
364	809,133	1,79504	2,49068	0,87589	0,52155	0,39265	0,41929	0,29584	1,53941	2,44813	0,81933	0,000138396	0,000138396	0,000138396
365	810,828	1,85007	2,30297	0,85916	0,52155	0,39265	0,41929	0,29584	1,53941	2,44813	0,81933	0,000138276	0,000138276	0,000138276
366	812,493	1,5993	2,2371	0,86306	0,52155	0,39265	0,41929	0,29584	1,53941	2,44813	0,81933	0,000138156	0,000138156	0,000138156
367	813,952	1,4589	2,13741	0,85317	0,52155	0,39265	0,41929	0,29584	1,53941	2,44813	0,81933	0,000138036	0,000138036	0,000138036
368	815,414	1,62384	2,17421	0,86693	0,52638	0,39669	0,41409	0,288	1,54432	2,4334	0,8187	0,000137916	0,000137916	0,000137916
369	816,97	1,6372	2,31886	0,86219	0,52638	0,39669	0,41409	0,288	1,54432	2,4334	0,8187	0,000137796	0,000137796	0,000137796
370	818,52	1,51482	2,11114	0,85098	0,52638	0,39669	0,41409	0,288	1,54432	2,4334	0,8187	0,000137676	0,000137676	0,000137676
371	820,069	1,56523	2,17744	0,84669	0,52638	0,39669	0,41409	0,288	1,54432	2,4334	0,8187	0,000137556	0,000137556	0,000137556
372	821,57	1,58497	2,18051	0,82994	0,52993	0,41365	0,42736	0,29121	1,53022	2,43379	0,81721	0,000137435	0,000137435	0,000137435
373	822,932	1,4221	2,02705	0,8446	0,52993	0,41365	0,42736	0,29121	1,53022	2,43379	0,81721	0,000137315	0,000137315	0,000137315
374	824,41	1,62049	2,14853	0,83996	0,52993	0,41365	0,42736	0,29121	1,53022	2,43379	0,81721	0,000137195	0,000137195	0,000137195
375	825,858	1,67293	2,1991	0,8467	0,52993	0,41365	0,42736	0,29121	1,53022	2,43379	0,81721	0,000137075	0,000137075	0,000137075
376	827,237	1,66423	2,1919	0,85943	0,5333	0,40894	0,42451	0,2882	1,52726	2,43033	0,81547	0,000136955	0,000136955	0,000136955
377	828,672	1,70187	2,12063	0,84129	0,5333	0,40894	0,42451	0,2882	1,52726	2,43033	0,81547	0,000136835	0,000136835	0,000136835
378	830,123	1,53855	2,24833	0,8681	0,5333	0,40894	0,42451	0,2882	1,52726	2,43033	0,81547	0,000136715	0,000136715	0,000136715
